minutes	A1	A2	A3	B1	B2	B3	C1	C2	C3	X1	X2	X3	Y1	Y2	Y3
190.3	7.182813	7.196660	7.237755	7.123800	7.147831	7.311769	7.175657	7.196049	7.189836	7.057806	7.142730	7.213306	7.207587	7.202451	7.386855
190.4	7.210675	7.190541	7.226243	7.292778	7.132406	7.295880	7.189420	7.189444	7.243850	7.208666	7.149021	7.327339	7.260583	7.192094	7.394015
190.5	7.257960	7.255994	7.265206	7.193628	7.181737	7.264080	7.056931	7.206669	7.248133	7.240416	7.211784	7.211950	7.237867	7.222599	7.395028
190.6	7.322269	7.187518	7.204963	7.124024	7.220530	7.263556	7.082686	7.189257	7.192633	7.234021	7.210910	7.297994	7.229033	7.204514	7.281688
190.7	7.304142	7.204167	7.212120	7.146378	7.097595	7.367816	7.132228	7.186018	7.203038	7.242624	7.273234	7.305023	7.305665	7.311534	7.226310
190.8	7.187005	7.220651	7.333429	7.107579	7.222882	7.279415	7.045314	7.180098	7.192868	7.142571	7.255628	7.278321	7.276531	7.282971	7.239023
190.9	7.190479	7.214747	7.299685	7.248819	7.133277	7.357068	7.076389	7.259049	7.203401	7.258363	7.266230	7.244146	7.297086	7.227058	7.249812
191	7.155839	7.197946	7.299643	7.263132	7.170420	7.303573	7.104044	7.252208	7.201659	7.114118	7.210068	7.345409	7.282507	7.207199	7.369705
191.1	7.205393	7.212005	7.268235	7.262926	7.158860	7.260620	7.119940	7.244244	7.198246	7.279972	7.171470	7.337781	7.169496	7.207199	7.370240
191.2	7.274541	7.237791	7.272844	7.163044	7.133611	7.356749	7.115947	7.240495	7.199647	7.260864	7.205127	7.245117	7.267979	7.209363	7.379535
191.3	7.248945	7.243540	7.218029	7.273594	7.173395	7.316233	7.115947	7.268517	7.302354	7.293443	7.294321	7.259631	7.321803	7.236474	7.361377
191.4	7.238650	7.227282	7.213148	7.242214	7.126752	7.292396	7.171386	7.276664	7.192822	7.269999	7.157884	7.301307	7.284455	7.215954	7.354489
191.5	7.166846	7.209897	7.239075	7.236985	7.133234	7.312846	7.100571	7.220673	7.196986	7.262909	7.215845	7.274860	7.283502	7.250605	7.363805
191.6	7.232000	7.172357	7.248106	7.184832	7.148779	7.377711	7.072251	7.247796	7.227098	7.173375	7.228287	7.314979	7.271015	7.283467	7.376211
191.7	7.216263	7.280668	7.245830	7.190415	7.239819	7.376581	7.203784	7.333759	7.218047	7.197404	7.167889	7.319781	7.193881	7.282434	7.347488
191.8	7.177527	7.187513	7.229303	7.082828	7.139880	7.347696	7.068735	7.248490	7.218954	7.130048	7.225609	7.291395	7.210082	7.277954	7.388876
191.9	7.141457	7.272680	7.241293	7.092845	7.131037	7.300840	7.079782	7.246837	7.206062	7.135247	7.271322	7.252814	7.233359	7.282057	7.370236
192	7.254955	7.273618	7.231059	7.291486	7.125235	7.302861	7.162724	7.240551	7.205130	7.189237	7.243462	7.276759	7.233359	7.325819	7.270733
192.1	7.109885	7.282614	7.247676	7.255133	7.175030	7.336054	7.170806	7.307558	7.204717	7.163852	7.227397	7.263543	7.293973	7.278454	7.235605
192.2	7.160428	7.251711	7.264178	7.192460	7.121822	7.351804	7.180758	7.254552	7.215686	7.160918	7.216484	7.252491	7.279240	7.251531	7.238643
192.3	7.108860	7.254414	7.256253	7.228572	7.177802	7.298576	7.106749	7.215466	7.253270	7.179008	7.224133	7.253296	7.274734	7.251149	7.244362
192.4	7.126810	7.194571	7.279881	7.231179	7.224286	7.268791	7.184764	7.225906	7.317833	7.065574	7.243588	7.261828	7.205597	7.230333	7.362868
192.5	7.249573	7.201057	7.284449	7.232618	7.217101	7.282781	7.185862	7.222205	7.303044	7.126741	7.195499	7.266375	7.180120	7.284088	7.382109
192.6	7.250424	7.216701	7.226694	7.232876	7.118901	7.307110	7.192996	7.231358	7.262183	7.137606	7.189031	7.250639	7.119000	7.274045	7.316910
192.7	7.232183	7.288288	7.241466	7.188516	7.214984	7.311100	7.125773	7.221596	7.245663	7.094624	7.245188	7.263094	7.167350	7.332777	7.365023
192.8	7.181010	7.318374	7.295482	7.236993	7.189135	7.272997	7.190552	7.222111	7.248383	7.071073	7.203052	7.249335	7.166787	7.323166	7.346555
192.9	7.207026	7.340195	7.357122	7.091445	7.194351	7.273854	7.057990	7.211391	7.295447	7.235782	7.253139	7.350211	7.189445	7.327519	7.237246
193	7.195069	7.261127	7.272643	7.245102	7.254901	7.311819	7.064898	7.309048	7.310569	7.091719	7.253139	7.261425	7.227166	7.352237	7.378730
193.1	7.272012	7.258097	7.321694	7.218891	7.201162	7.332589	7.212681	7.309593	7.286346	7.081563	7.220872	7.326129	7.301639	7.235041	7.254468
193.2	7.220695	7.258506	7.304698	7.113555	7.192185	7.301061	7.225718	7.330468	7.317306	7.081884	7.208555	7.278599	7.309055	7.264183	7.271013
193.3	7.230228	7.244580	7.260252	7.247167	7.222663	7.336719	7.227097	7.240449	7.306987	7.058949	7.199571	7.273145	7.304298	7.273954	7.305907
193.4	7.230228	7.234944	7.246288	7.259753	7.183654	7.323804	7.062146	7.236220	7.301045	7.062724	7.243949	7.281677	7.285738	7.278418	7.325456
193.5	7.129132	7.247304	7.256204	7.256007	7.289300	7.297874	7.185966	7.213838	7.332720	7.226287	7.195872	7.311241	7.290154	7.269757	7.278420
193.6	7.152514	7.263806	7.269061	7.193960	7.208294	7.298927	7.014678	7.212352	7.250253	7.166610	7.233722	7.261375	7.296460	7.269722	7.281047
193.7	7.185419	7.237611	7.300877	7.193946	7.225205	7.315439	7.162511	7.244509	7.276917	7.166968	7.205711	7.352588	7.144191	7.251394	7.333801
193.8	7.170834	7.269619	7.268941	7.219562	7.193315	7.315439	7.174576	7.217245	7.249860	7.147714	7.269991	7.356276	7.139348	7.272366	7.392410
193.9	7.182980	7.254962	7.277443	7.141306	7.206103	7.381534	7.207879	7.235168	7.266383	7.087651	7.289109	7.263325	7.157676	7.295911	7.373412
194	7.151044	7.233887	7.264653	7.256659	7.171215	7.337862	7.199517	7.312291	7.262632	7.224633	7.289109	7.354597	7.303633	7.318468	7.331516
194.1	7.157709	7.253468	7.288939	7.165915	7.126710	7.301672	7.188143	7.284260	7.268472	7.111826	7.320926	7.273605	7.306453	7.284277	7.276047
194.2	7.268901	7.332405	7.344996	7.102029	7.183353	7.325391	7.176878	7.286575	7.277215	7.177799	7.236431	7.280748	7.268715	7.282325	7.302010
194.3	7.234792	7.281652	7.295937	7.196904	7.238552	7.311368	7.161861	7.261809	7.282433	7.208171	7.258852	7.341904	7.176995	7.274970	7.300020
194.4	7.232901	7.264614	7.245626	7.139159	7.272573	7.323042	7.037796	7.339296	7.331483	7.068342	7.220940	7.258338	7.165693	7.314336	7.276268
194.5	7.215107	7.260966	7.248710	7.103147	7.229507	7.313526	7.123763	7.263280	7.315600	7.142839	7.214291	7.281159	7.237857	7.291299	7.307196
194.6	7.310294	7.239385	7.317927	7.187089	7.230060	7.395499	7.138034	7.263172	7.327364	7.185703	7.223288	7.364782	7.243551	7.321168	7.313547
194.7	7.259370	7.279996	7.301804	7.234223	7.273072	7.345828	7.115833	7.279927	7.302544	7.094738	7.226342	7.288260	7.285272	7.378654	7.325566
194.8	7.254496	7.248392	7.296761	7.173765	7.197209	7.299585	7.034620	7.270486	7.277387	7.109084	7.249409	7.346777	7.336242	7.339573	7.303142
194.9	7.227716	7.269464	7.270569	7.159113	7.269755	7.346206	7.163453	7.258263	7.322900	7.270227	7.332071	7.375817	7.315760	7.330701	7.302570
195	7.167813	7.289016	7.346267	7.217669	7.213087	7.346206	7.086796	7.246633	7.335075	7.229462	7.304953	7.286056	7.320346	7.316594	7.357230
195.1	7.258587	7.289818	7.358464	7.283183	7.193940	7.331325	7.059634	7.258768	7.298580	7.223058	7.319937	7.283715	7.328849	7.293293	7.290322
195.2	7.281073	7.329317	7.267561	7.143762	7.170304	7.310463	7.086368	7.264770	7.328172	7.193395	7.297135	7.256313	7.293311	7.299729	7.297807
195.3	7.191514	7.361790	7.302671	7.207898	7.152643	7.310497	7.068983	7.256683	7.303012	7.184617	7.225199	7.356340	7.314427	7.308938	7.304262
195.4	7.182183	7.328893	7.307374	7.224643	7.214984	7.301292	7.068983	7.257448	7.337558	7.211681	7.231599	7.291359	7.217691	7.291647	7.313574
195.5	7.269422	7.277750	7.277407	7.188245	7.180987	7.300489	7.153966	7.273244	7.353845	7.137931	7.205735	7.297261	7.210257	7.290765	7.294389
195.6	7.299217	7.263938	7.269559	7.152414	7.275497	7.312590	7.176274	7.320690	7.298654	7.256588	7.220925	7.302174	7.257876	7.290248	7.306791
195.7	7.283007	7.239795	7.277532	7.223635	7.228457	7.299672	7.183081	7.300640	7.299020	7.124074	7.221367	7.335283	7.301570	7.302224	7.294322
195.8	7.224517	7.282417	7.268545	7.255788	7.198205	7.325644	7.183845	7.285198	7.271817	7.222527	7.260540	7.353937	7.304840	7.272740	7.312083
195.9	7.229003	7.282417	7.305155	7.218436	7.218764	7.363137	7.110164	7.287641	7.281532	7.137805	7.244976	7.354118	7.296529	7.299895	7.318205
196	7.179603	7.269286	7.332791	7.128985	7.176330	7.344110	7.134999	7.342969	7.279122	7.182903	7.252591	7.341568	7.267693	7.315669	7.318826
196.1	7.190194	7.285644	7.351562	7.162836	7.191943	7.388749	7.198269	7.283078	7.285285	7.218784	7.309721	7.287972	7.332583	7.319826	7.343165
196.2	7.202262	7.287982	7.303436	7.185727	7.200624	7.381526	7.200112	7.292049	7.368626	7.182947	7.312343	7.267188	7.333652	7.309454	7.345027
196.3	7.200078	7.287979	7.278591	7.204267	7.222756	7.300511	7.130055	7.291502	7.335786	7.185899	7.265689	7.270083	7.233112	7.322092	7.389521
196.4	7.180052	7.298702	7.297155	7.244766	7.211978	7.303227	7.094852	7.275593	7.340311	7.237366	7.274480	7.294244	7.264672	7.324844	7.378404
196.5	7.277699	7.307715	7.357167	7.221548	7.212775	7.371642	7.150976	7.273869	7.358752	7.114107	7.239702	7.312928	7.264672	7.328769	7.330051
196.6	7.216655	7.304900	7.277599	7.160022	7.214387	7.332239	7.077412	7.272782	7.340924	7.240486	7.280208	7.372587	7.203963	7.325715	7.305032
196.7	7.170427	7.296004	7.291678	7.268889	7.203152	7.367612	7.079538	7.367419	7.337908	7.182819	7.298803	7.355699	7.212484	7.323126	7.333350
196.8	7.235689	7.291943	7.274984	7.282500	7.184271	7.337463	7.041809	7.371544	7.322500	7.267472	7.345804	7.290787	7.281008	7.320461	7.384741
196.9	7.224981	7.316087	7.310360	7.313192	7.205224	7.329784	7.108373	7.356103	7.318503	7.213355	7.262240	7.280954	7.285975	7.317551	7.326778
197	7.222029	7.310444	7.347034	7.292985	7.277185	7.385928	7.149824	7.356103	7.346104	7.203982	7.277695	7.281642	7.233007	7.326528	7.399530
197.1	7.270703	7.392407	7.355947	7.302671	7.240843	7.344747	7.177174	7.273938	7.325067	7.142005	7.303288	7.289857	7.303899	7.372658	7.396319
197.2	7.234913	7.375941	7.373553	7.261158	7.269425	7.382610	7.157174	7.315979	7.348125	7.303502	7.299877	7.337828	7.268787	7.379423	7.414209
197.3	7.212518	7.329599	7.385871	7.194716	7.287794	7.382476	7.103576	7.301582	7.376811	7.255999	7.314288	7.313945	7.329435	7.314977	7.316233
197.4	7.286555	7.325970	7.336629	7.219742	7.304172	7.387743	7.086847	7.308066	7.324563	7.168927	7.272529	7.343491	7.307441	7.310327	7.319195
197.5	7.297206	7.329660	7.322796	7.200328	7.264916	7.386394	7.191863	7.288734	7.332950	7.262080	7.311018	7.402258	7.307441	7.330234	7.324673
197.6	7.227723	7.332047	7.297699	7.180449	7.261423	7.372530	7.133762	7.288408	7.353614	7.301672	7.288624	7.358888	7.230410	7.332531	7.336605
197.7	7.257009	7.300019	7.326597	7.285257	7.260550	7.402084	7.210897	7.307210	7.428961	7.227841	7.266172	7.359451	7.238625	7.367508	7.355602
197.8	7.273281	7.317610	7.340994	7.271832	7.233992	7.415660	7.107228	7.303898	7.372336	7.218583	7.331796	7.370162	7.359869	7.457972	7.355734
197.9	7.309142	7.368310	7.333404	7.258655	7.255841	7.389156	7.143975	7.286155	7.393116	7.274614	7.350989	7.363890	7.267345	7.417480	7.375040
198	7.313936	7.355367	7.369570	7.259855	7.205807	7.395370	7.148870	7.294751	7.400193	7.266844	7.361643	7.382524	7.205869	7.451105	7.408090
198.1	7.242931	7.323307	7.388265	7.214767	7.239001	7.318846	7.141624	7.310786	7.434989	7.227472	7.314403	7.332508	7.234147	7.412703	7.338513
198.2	7.202870	7.316857	7.299611	7.353480	7.288948	7.322960	7.171216	7.365543	7.398527	7.164896	7.286745	7.322934	7.280731	7.385057	7.339298
198.3	7.326842	7.327982	7.333821	7.229825	7.272085	7.355961	7.237941	7.313491	7.380270	7.195696	7.272994	7.315131	7.336390	7.415233	7.393084
198.4	7.238171	7.349198	7.333821	7.268573	7.208567	7.340570	7.243641	7.336992	7.400974	7.195696	7.362285	7.342111	7.333431	7.378475	7.447912
198.5	7.252343	7.365722	7.341878	7.360167	7.233508	7.412788	7.071799	7.367272	7.430396	7.179436	7.357979	7.354093	7.333209	7.344571	7.347047
198.6	7.240724	7.405631	7.348708	7.291259	7.268063	7.343824	7.075971	7.306100	7.458935	7.184305	7.323555	7.304159	7.361420	7.329662	7.341106
198.7	7.244508	7.388855	7.364265	7.244563	7.333235	7.360963	7.181107	7.374220	7.445160	7.164983	7.313926	7.315691	7.264066	7.352414	7.340268
198.8	7.212863	7.367061	7.388346	7.248878	7.252092	7.381159	7.158408	7.328245	7.445160	7.192575	7.289603	7.339956	7.347164	7.389502	7.357700
198.9	7.210417	7.348209	7.391221	7.187365	7.264387	7.385497	7.231993	7.318701	7.472393	7.179796	7.285106	7.321410	7.341141	7.393478	7.375397
199	7.201473	7.344278	7.385115	7.243688	7.297206	7.394283	7.262456	7.315274	7.458162	7.238331	7.299550	7.350420	7.351095	7.312710	7.395143
199.1	7.228522	7.359542	7.383390	7.255984	7.308099	7.422398	7.265130	7.395027	7.409569	7.209386	7.299550	7.396925	7.266500	7.337609	7.374829
199.2	7.249779	7.357215	7.350351	7.262488	7.297565	7.401163	7.166241	7.308368	7.399241	7.203632	7.344283	7.359726	7.266740	7.368070	7.400315
199.3	7.245599	7.366810	7.351894	7.238579	7.297565	7.382012	7.198587	7.308368	7.428680	7.197010	7.273171	7.390179	7.267356	7.337511	7.417799
199.4	7.245599	7.346401	7.365132	7.269227	7.301724	7.379187	7.112849	7.319446	7.387193	7.276778	7.277943	7.378625	7.277354	7.359712	7.351682
199.5	7.216404	7.369134	7.361809	7.267787	7.284498	7.413525	7.232931	7.319250	7.405062	7.237649	7.307567	7.400106	7.294444	7.393018	7.358730
199.6	7.251598	7.372270	7.361181	7.341050	7.283285	7.373408	7.211637	7.328442	7.392964	7.242126	7.383303	7.389330	7.302806	7.405536	7.364518
199.7	7.266704	7.367722	7.402282	7.273014	7.274938	7.335257	7.269290	7.339503	7.384459	7.252934	7.322714	7.375265	7.343404	7.418687	7.375637
199.8	7.216825	7.342602	7.421263	7.209698	7.247002	7.370360	7.138344	7.322471	7.402636	7.251256	7.319614	7.364202	7.258981	7.405251	7.410393
199.9	7.200117	7.349564	7.397776	7.244173	7.256351	7.380598	7.158039	7.363416	7.363766	7.229124	7.316950	7.316658	7.345343	7.356211	7.476053
200	7.192900	7.402572	7.389149	7.289204	7.277536	7.368545	7.275955	7.408063	7.359953	7.219234	7.346216	7.407842	7.309475	7.364730	7.424263
200.1	7.232521	7.376103	7.381053	7.340221	7.303134	7.396000	7.283698	7.463143	7.376912	7.237343	7.386223	7.397333	7.257986	7.334328	7.432305
200.2	7.299660	7.385759	7.424978	7.293703	7.265373	7.430553	7.216629	7.421426	7.394999	7.217956	7.309671	7.401239	7.258835	7.339526	7.501279
200.3	7.334619	7.400788	7.426356	7.292925	7.275402	7.450663	7.179269	7.404564	7.385242	7.195914	7.309671	7.357400	7.366578	7.347724	7.438906
200.4	7.267028	7.385210	7.397725	7.350521	7.277378	7.436339	7.193696	7.401234	7.385242	7.208700	7.314924	7.373640	7.271362	7.378933	7.445341
200.5	7.239170	7.375544	7.459867	7.232508	7.280804	7.412689	7.259644	7.363730	7.431758	7.259094	7.329684	7.388963	7.254750	7.383951	7.436501
200.6	7.198914	7.371226	7.468584	7.249470	7.298765	7.465931	7.163647	7.383991	7.436076	7.214749	7.394674	7.353914	7.298235	7.411241	7.443130
200.7	7.203602	7.359763	7.426995	7.249470	7.282300	7.440363	7.147943	7.357773	7.426634	7.230006	7.332844	7.355583	7.336161	7.406575	7.434003
200.8	7.245908	7.368819	7.454492	7.250286	7.270262	7.461951	7.166856	7.363740	7.421495	7.230006	7.382997	7.345416	7.286221	7.406575	7.423593
200.9	7.264669	7.374045	7.444408	7.216707	7.281219	7.455682	7.250650	7.353845	7.419299	7.208582	7.407621	7.361063	7.305364	7.372367	7.424770
201	7.287720	7.374008	7.426144	7.350030	7.305907	7.451120	7.283475	7.352784	7.381579	7.211398	7.404095	7.365041	7.266533	7.362054	7.444652
201.1	7.261362	7.377592	7.476396	7.306906	7.326740	7.455675	7.232125	7.355555	7.404075	7.238336	7.381076	7.391173	7.263335	7.365438	7.425281
201.2	7.285258	7.364366	7.473052	7.304836	7.256059	7.458074	7.249540	7.358553	7.390818	7.232201	7.361156	7.380912	7.270828	7.383560	7.425281
201.3	7.308168	7.385771	7.447187	7.309831	7.246215	7.453202	7.282760	7.381395	7.367345	7.219406	7.346373	7.445006	7.288252	7.424605	7.380576
201.4	7.308168	7.388947	7.458147	7.280558	7.292060	7.489711	7.219112	7.384912	7.389730	7.219447	7.341707	7.456357	7.288763	7.466139	7.468896
201.5	7.294845	7.412236	7.469414	7.248982	7.330326	7.489248	7.180285	7.350267	7.406879	7.336921	7.372885	7.463984	7.276917	7.410282	7.475952
201.6	7.252157	7.427773	7.439031	7.250427	7.353279	7.512724	7.244590	7.327914	7.400893	7.275086	7.350790	7.415193	7.271769	7.433385	7.441451
201.7	7.249059	7.443117	7.441969	7.281663	7.355690	7.543015	7.228772	7.359249	7.402588	7.271206	7.334736	7.448322	7.296585	7.439537	7.438838
201.8	7.257679	7.406994	7.457972	7.319653	7.362668	7.501948	7.233511	7.396649	7.394193	7.263598	7.309907	7.448011	7.304393	7.435143	7.411535
201.9	7.252360	7.448662	7.441889	7.246856	7.362588	7.467947	7.215712	7.406748	7.394193	7.302869	7.311249	7.424338	7.281921	7.452343	7.433436
202	7.256547	7.422914	7.432929	7.246856	7.313867	7.468595	7.215650	7.380728	7.371733	7.257517	7.322913	7.438980	7.284042	7.425239	7.475825
202.1	7.276579	7.436272	7.431262	7.308761	7.325006	7.431455	7.237962	7.371010	7.387640	7.283059	7.330075	7.476362	7.284806	7.437836	7.475294
202.2	7.270671	7.444950	7.399612	7.276609	7.306185	7.442316	7.277801	7.386294	7.400396	7.286024	7.328890	7.493858	7.286439	7.467648	7.491350
202.3	7.273498	7.443391	7.398928	7.272098	7.301459	7.416186	7.193948	7.386294	7.426176	7.245707	7.342526	7.469293	7.293042	7.468422	7.474672
202.4	7.294921	7.468455	7.434610	7.280987	7.303149	7.448824	7.204574	7.425524	7.448719	7.264042	7.383646	7.495857	7.292818	7.481306	7.464844
202.5	7.281933	7.479690	7.433442	7.281143	7.288368	7.456700	7.217273	7.384039	7.478699	7.280905	7.348290	7.468734	7.290639	7.480804	7.482645
202.6	7.310925	7.445345	7.425136	7.283032	7.320852	7.434353	7.203473	7.383034	7.468501	7.282464	7.369838	7.472357	7.282900	7.461496	7.510101
202.7	7.313684	7.425728	7.437598	7.320888	7.291519	7.427400	7.222438	7.358739	7.443394	7.276762	7.369838	7.477174	7.302367	7.447009	7.483729
202.8	7.373023	7.437288	7.403957	7.277036	7.296823	7.427583	7.290562	7.370892	7.411223	7.307761	7.344135	7.465954	7.335202	7.508420	7.500058
202.9	7.359496	7.435162	7.399378	7.277853	7.305261	7.460935	7.286691	7.359398	7.429881	7.258415	7.349754	7.462271	7.384735	7.461771	7.431570
203	7.337277	7.430877	7.386373	7.288003	7.305261	7.429914	7.204751	7.364065	7.403127	7.261654	7.343431	7.494723	7.397978	7.464302	7.458304
203.1	7.309416	7.410559	7.400777	7.291121	7.340252	7.433643	7.241372	7.356030	7.439330	7.255145	7.343215	7.505413	7.420682	7.446029	7.424743
203.2	7.326229	7.431324	7.397325	7.335158	7.409933	7.452496	7.266884	7.361306	7.454611	7.252864	7.369873	7.470224	7.416929	7.438096	7.446128
203.3	7.289451	7.423611	7.399109	7.338086	7.378986	7.453374	7.249675	7.393710	7.451154	7.323262	7.373088	7.488483	7.428714	7.460925	7.507936
203.4	7.278678	7.394965	7.398624	7.351930	7.378986	7.432541	7.288866	7.385770	7.424804	7.398417	7.336511	7.488004	7.358328	7.461762	7.519978
203.5	7.281051	7.389132	7.408550	7.349927	7.337462	7.429055	7.261459	7.394163	7.435650	7.368666	7.347428	7.474035	7.327801	7.452579	7.482136
203.6	7.289022	7.393248	7.409240	7.329189	7.323212	7.425098	7.306079	7.409038	7.433104	7.336664	7.364680	7.467697	7.376363	7.437928	7.429785
203.7	7.330523	7.413223	7.425338	7.288172	7.355401	7.462548	7.359153	7.410376	7.448267	7.312180	7.409638	7.435339	7.306111	7.414664	7.444301
203.8	7.279814	7.426146	7.416806	7.324169	7.355680	7.461829	7.272966	7.419832	7.443271	7.345110	7.403418	7.437823	7.303257	7.455459	7.453104
203.9	7.279814	7.425560	7.422106	7.319116	7.355941	7.478305	7.276206	7.415840	7.456266	7.358977	7.375210	7.426362	7.305618	7.456154	7.477869
204	7.304375	7.450724	7.460342	7.279120	7.355936	7.471512	7.312436	7.436631	7.440605	7.349816	7.394133	7.421585	7.374373	7.445059	7.470520
204.1	7.322997	7.480064	7.434452	7.283440	7.388359	7.465882	7.306958	7.439840	7.450057	7.292507	7.408854	7.427282	7.373739	7.442368	7.505168
204.2	7.335950	7.446423	7.452959	7.290478	7.332059	7.473593	7.288880	7.439768	7.446353	7.321375	7.386855	7.442148	7.307242	7.467468	7.479253
204.3	7.347813	7.465465	7.460582	7.292024	7.357405	7.458240	7.302154	7.442120	7.420349	7.347090	7.383591	7.425025	7.314128	7.471626	7.493336
204.4	7.389883	7.485700	7.451761	7.293308	7.383965	7.462831	7.313888	7.437542	7.396199	7.351451	7.394809	7.424017	7.318792	7.477255	7.489571
204.5	7.367412	7.486653	7.420024	7.276074	7.399877	7.474829	7.356273	7.436864	7.387789	7.275813	7.413740	7.450936	7.349984	7.466055	7.526948
